id,tags,object_labels
fcbf304cbf33df46ce3fe84b35c01d25963e2a3ad7c0a4a6a72eba3833ac8eeb.png,HighCrime,"Magazine,Human,Person,Tabloid"
78066f82fd43fce0e516be44ec07d9d841cee61df62c41bd560071b72f32aaa1.jpg,NoCrime,"Person,Human,People,Family,Funeral,Crowd"
6aa16c99ca827fe9a99b286ec497159a5d0dd9e94ab1a8ca424836d50dcef9ef.jpg,NoCrime,"Person,Human,Car,Automobile,Transportation,Vehicle,Apparel,Clothing,Road,People,Dirt Road,Gravel,Outdoors,Ground,Photography,Photo,Wheel,Machine,Animal,Bird,Pants,Bike,Bicycle,Furniture,Chair"
8d05766adacb35dff1f833e6b6bc01567346b8d4edde947963bbe7d21f4e458f.jpg,NoCrime,"Arcade Game Machine,Transportation,Car,Automobile,Vehicle,Electronics,Display,Screen,Monitor,Lighting,Indoors,Interior Design,Crypt"
8f487e760586474cddfa1a0d9cd4fa70284a2c704bfea575b8ebeb2e425811e8.jpg,NoCrime,"Nature,Outdoors,Countryside,Farm,Rural,Field,Agriculture,Plant,Food,Produce,Harvest,Grain,Vegetable,Vegetation,Farm Plow"
7b3053dd58fbc0af79afc2ae6222fb4cb74c091faee24fc5708b9015e5d46142.jpg,NoCrime,"Nature,Bird,Animal,Outdoors,Car,Transportation,Vehicle,Automobile,Water,Ocean,Sea,Path,Flood"
ca4259cdf27adbf8010bbc09ccc04c60c6bc78b841e3688c73eb24a057a4b4c0.jpg,LowCrime,"Clothing,Apparel,Human,Person,Face,Accessories,Sunglasses,Accessory,Hat,Collage,Advertisement,Poster,Cap,Man,Baseball Cap,Cowboy Hat,Sun Hat,Coat,Jacket,Helmet"
955775dd743fe925364ab90cdb1cc62a9d7a1e0f310b27a8ef6f026dff98e2b5.jpg,NoCrime,"Skin,Human,Person,Injury,Arm"
9238a5e6d1f2ab5c9719aba0e38227c1b4d5e099c05d86d95e54339cd64c82c5.jpg,HighCrime,"Human,Person,Shopping,Shop,Flyer,Poster,Paper,Brochure,Advertisement,Market,Bazaar,Newsstand,People,Grocery Store,Kiosk"
714571df2f9b5ec82783d9f3b9fb9414be2b03fef0111e4779fa0982903f26c1.jpg,NoCrime,"Plot,Text,Diagram,Measurements"
5cca825cd523924687778384f6b34de3f718da28b7df509e03bc52da6fc7a2e1.jpg,HighCrime,"Text,Label,Strap,Bag,Weaponry,Weapon"
722c983612c573e26851d1a767f1d7b98575b15571ab34cc9e9ccd33aecf2184.jpg,NoCrime,"Human,Face,Person,Finger,Lip,Mouth,Hair,Portrait,Photography,Photo,Teeth"
de1ef9c15b9d2313f19f58ac503e088728b6f0bf3b33d2ec8ecf4eae3dd1ad46.jpg,HighCrime,"Person,Human,Food,Meal,Restaurant,Shop"
96b0a6e928a8a0e0fcf4d8e0ac8f330e7f569c39c385e3af17f84cac59ff1ee0.jpg,NoCrime,"Face,Human,Person,Head,Glasses,Accessories,Accessory,Beard,Man,Photo,Portrait,Photography,Smile,Hair"
6ff0ee61d6f211eeb6c2cbc1372c922a1627499c2fceeac0f9d0b061e16ded8a.jpg,NoCrime,"Human,Crowd,Person,Press Conference"
ebd1b5f606eb640d23659bac8aa82e0af4a725d71bf5adb85d289da6a8a7f056.jpg,HighCrime,"Human,Person,Apparel,Clothing,People,Crowd"
7ebf4bd46b4709b84ffffb0edcaca51a5f1df46846dcaae0644669f2079a384d.jpg,NoCrime,"Advertisement,Brochure,Poster,Flyer,Paper"
6f37ed6a02b66215e4a3aa6e7605f33e5ee17b0c42d2de9b159270c34daabefd.jpg,NoCrime,"Apparel,Clothing,Helmet,Person,Human,Crowd,Finger,People,Electronics,Camera,Text"
6d770b6a8e2123a440e2dd26b68c2401d04246d01d4c4ffebe6876f292fcbcef.jpg,NoCrime,"Person,Human,Car,Automobile,Transportation,Vehicle,City,Building,Urban,Street,Town,Road,Art,Pollution,Painting,Smoke,Waterfront,Pier,Dock,Harbor,Port,Water,Crowd,Pedestrian"
de7b4c0dadde96ee30a6008883a4fb4f7a39d87e02b81cb3d6e0fed6bf8f7eff.jpg,HighCrime,"Bartender,Human,Worker,Person,Crowd"
81ff9bb4105232ad3207e49bdc2b8dc004414ee21dd1bcd0003311a84426c0bf.jpg,NoCrime,"Person,Human,Pope,Priest,Bishop"
932b2631b6df4d0617729c70e013c432aeda5a0c8e200655414b4e26187f095d.jpg,NoCrime,"Human,Person,People,Family,Performer,Face,Crowd,Hair,Head"
907b4a00bb762853fb7151f0b8e6dc9a2df3e2eec7d53b184a17a12a30cd581c.png,NoCrime,"Human,Person,Military,Military Uniform,Armored,Army,Soldier,People,Troop"
746f1d6ade49fef2bbdb4d6b0d11d7b968c93b2cf4a96bce368e9d7e27c53bcc.jpg,NoCrime,"Human,Person,Face,Frown,Home Decor,Senior Citizen,Crowd,Audience,Smile"
3e67f11018684d9eb70d9fd1be7e701e950008477cb14b7ab6b69d0300a1e5f5.jpg,HighCrime,"Person,Human,Furniture,Table,Desk,Apparel,Clothing,Electronics,Clinic,Crowd,Computer,Lab"
6bd60fa51f6e48c08e299ddaa8780697bb13f21d1a4ca6c3ba5171786b7d20a8.jpg,NoCrime,"Clothing,Apparel,Hat,Human,Person,Logo,Trademark,Symbol,Sun Hat,Text,Finger,Hardhat,Helmet,Coat"
7f5a8d83b1b840e5645b1a2e6231d7acc88fd89dcc2c11a10c3934bc35b95fe5.jpg,NoCrime,"Human,Person,Guitar,Leisure Activities,Musical Instrument,Musician,Indoors,Interior Design,Music Band,Lighting,Electronics,Screen,Crowd,Display,Monitor,Studio,People,Room,Karaoke"
7504608f0bfc94c560dc7175aae06366291e4dcac7acf91b5dcd7a278ea3521c.jpg,NoCrime,"Person,Human,Shoe,Footwear,Clothing,Apparel,Helmet,Pants,Coat,Overcoat"
bd9af7087da7fec4efc00237567efb7ed2e5a79662bd3a53bf7515aef876865a.jpg,LowCrime,"Transportation,Automobile,Vehicle,Car,Van,Moving Van,Road"
7a2995d6039692c8a9eae3166be064c1143f047571debb2fcd29ea9198b7b178.jpg,NoCrime,"Money,Symbol,Dollar,Computer Hardware,Keyboard,Computer Keyboard,Computer,Hardware,Electronics,Wristwatch,Coin"
e57f37203c5c553b320b941bf70ae5f8c0e285bae42bb411defe27c083cd1812.jpg,NoCrime,"Text,Transportation,Vehicle,Label,Car,Automobile,Word"
67a0830313b7c16839c2913e7d4b34a07062d8e876a252e309ab5f2ebcfcc809.png,NoCrime,"Human,Person,Advertisement,Poster,Flyer,Paper,Brochure,Beverage,Drink,Text,Alcohol,Bottle,Wine"
95e87ced823c103f9c7ac0120ad69f9df7443a0a780f6b8c823e71cb176ea6c9.jpg,NoCrime,"Human,Person,Lighting,Crowd,Face,Rock Concert,Concert,Man,Dj,Photography,Photo"
67086fda71d9174882ebcf502cc362d04660f887a161208cd5a88bf67bcec427.jpg,HighCrime,"Human,Person,Building,Leisure Activities,Musical Instrument,Guitar,Apparel,Clothing,Meal,Food"
fc08d02c5b09e0091a3c15ec37b426198aab1d43de4f2988c96d5d175436a2bd.jpg,HighCrime,"Police,Human,Person,Gun,Weapon,Weaponry,People,Military,Military Uniform,Swat Team,Army,Armored,Soldier,Officer,Team"
fb088a86c7662757cc88c1ba1a165c16ffdf8317d2b9653e69b164b8a80f5aa7.jpg,NoCrime,"Human,Person,Face,Hair,Man,Portrait,Photo,Photography,People,Haircut,Selfie"
8d13b66404349d3866d5cee909e3b7b2aeb24d6c3fb88efc8fd204dbd3b6c69f.jpg,NoCrime,"Comics,Book,Human,Person,Vacation,Parade,Apparel,Clothing,Crowd,People,Advertisement,Paper,Poster,Flyer,Brochure,Leisure Activities,Carnival,Tourist"
7e3583d15d6af40cc358f5117efd79bc0fad2cbfc92092d77aa42d110a94cfec.jpg,NoCrime,"Text,Label,Trademark,Logo,Symbol,Sticker,Badge"
e4b79b4d92446a916bc12dd1c9e0c3117f67060280b490576a38363bab41222f.jpg,LowCrime,"Town,City,Road,Street,Building,Urban,Alley,Alleyway,Brick,Demolition,Housing,Rubble"
ec4a5fffbea62ccf3170d0a61869d414d5bb0ff587380b654eae32955ca6db78.jpg,HighCrime,"Road,Human,Person,Transportation,Car,Automobile,Vehicle,Traffic Light,Light,Freeway,Wheel,Machine,Highway,Asphalt,Tarmac,Intersection,Toy"
77b2f78b2ec9a4477f26bf7fa286c7130640e45f5453737ed9a8d2f8276522d1.jpg,NoCrime,"Head,Human,Person,Audience,Crowd,Face,Speech,Lecture,Photo,Portrait,Photography"
8238b5b8ad98314fee2e33ead3a4397df01d1fb523a25cbfe8a2c3fc2a826f53.jpg,NoCrime,"Human,Person,Advertisement,Text,Shoe,Footwear,Apparel,Clothing,Billboard,Poster,Banner,Pedestrian,People"
6ae81bbf4fda8e75235d0aff65842cc147df920522c89321ed4b4b6410807996.jpg,NoCrime,"Human,Audience,Crowd,Person,Speech,Tie,Accessories,Accessory,Flag,Symbol,Lecture,Clothing,Overcoat,Apparel,Coat,Suit,American Flag,Press Conference"
ea44e57a9af71a65efee64a807fb5cca4a91fde00a1f3a5ad8c9aab3d642d963.jpg,HighCrime,"Tarmac,Asphalt,Word,Path,Text,Soil,Tar,Road,Book"
6dc90b819e9cb6f01422553ee392ec26e65d6b0114048429bf6442157980fbbb.jpg,NoCrime,"Vehicle,Transportation,Construction Crane,Flag,Symbol,Ship,Text,Boat,Tent,Vessel,Watercraft,Barge"
6804e4fb58ce7a0d76c1d2df479299df8cf50327b289461be4a52546fa501eaf.jpg,NoCrime,"Airplane,Aircraft,Transportation,Vehicle,Weapon,Weaponry,Bomb,Torpedo,Warplane"
73b82230303eac849ba9cb84d5fcea50377837791537c0b22126671bfedefc78.jpg,NoCrime,"Text,Label,Symbol,Trademark,Logo,Badge"
4fd303fb19eb16dee2c18c77d4745e2800af2505f1656ccb9e98665fd5ae3050.jpg,LowCrime,"Apparel,Clothing,Human,Person,Door,Pants,Jeans,Denim,Shop,Prison"
8be10f48365d34fe027897a72b14bd3686b02ad243cb88c7c7920e202c317c02.jpg,NoCrime,"Soil,Archaeology,Indoors,Interior Design,Architecture,Building,Monastery,Housing,Nature,Construction,Room,Concrete,Earthquake"
8b4d67f433337aaa0079ce1630551efc8dcf7184c54382db48aeb7c5918742fd.jpg,NoCrime,"Town,City,Building,Urban,Downtown,Crowd,Nature,Outdoors,Architecture,Road,Pedestrian,Festival,Lighting,Street,Market,Shop,Bazaar"
67010f67093ba49c00ae1975617b7c326146a35d69a185062a38b997309d9e9a.jpg,LowCrime,"Person,Human,Shop,People,Outdoors"
8a60fac740d799cb72c0edda4754a9bd09f7fd16f2c92e50c7b8c4668a004c57.jpg,NoCrime,"Person,Human,Apparel,Clothing,Graduation,Coat"
917776348da69fb0fbd92fe48a2d2ba096e3c37ab655c5c1589af75658bb83da.jpg,NoCrime,"Advertisement,Poster,Brochure,Flyer,Paper,Text"
f24da4bc20409caaa1224a54ba031af22a73da3a701267008f68f08169d3953a.jpg,HighCrime,"Plot,Diagram,Measurements,Plan"
917fd3b9995a0b038ad3226d155038c69a89eed4bfd9af70469bc26dad355d80.jpg,NoCrime,"Human,Person,Rock,Outdoors,Apparel,Clothing,Nature,People,Plant,Vegetation,Helmet,Cliff,Home Decor,Hardhat,Military Uniform,Military"
37a519230f6bc377118514dd94da5d84836462f7afe2e8a0b59a54b4c1c47fe6.jpg,LowCrime,"Apparel,Clothing,Human,Person,Hat,Face,Outdoors,Building,Long Sleeve,Sleeve"
6e379e611bc37bb87dacb2048458e29d484c159ec915505472e4119594a895b7.jpg,NoCrime,"Military,Human,Person,Military Uniform,Officer,Police,Soldier"
f3498d7c24d2421fddf6921879c2e46285e83cc6ff4cd42e80f9b4d8790c7e44.jpg,HighCrime,"Footwear,Shoe,Apparel,Clothing,Person,Human,Vehicle,Car,Automobile,Transportation,Pedestrian,Pants,Poster,Advertisement,Flyer,Paper,Brochure,People,Crowd,Skin,Road,City,Street,Building,Town,Urban"
81b2d594dece90c21dd11796de256b74ae6d47ca02d874270c0d288e888cb8df.jpg,NoCrime,"Human,Person,Vehicle,Transportation,Airplane,Airliner,Aircraft,Flight,Trailer Truck,Truck,Landing,Town,City,Urban,Metropolis,Building,Airport,Airfield"
fcf680c44dd4e85b23c2e5c2febb8e55d3fc1d4d6ce0fb07377c5b067d2ec4f5.jpg,HighCrime,"Human,Person,Art,Nature,Building,Painting,Electronics,Screen,Architecture,Monitor,Display,Outdoors"
db8d9877da89678d198e6ab3b6632b70db41a8bee238559d39569c6e7bd0089e.jpg,HighCrime,"Screen,Display,Electronics,Monitor,Human,Person,Indoors,Room,LCD Screen,Pc,Computer,Laptop,Furniture,Meeting Room,Conference Room,Workshop,Table,Court,Crowd,TV,Television,Classroom,School,Office,Desk,Computer Hardware,Hardware,Computer Keyboard,Keyboard,People,Audience,Worker,Sitting"
8457fd779a278868f5bfe3ea59e3bd00d2f58770b7b3c77a49d853e4d0ebb15e.png,NoCrime,"Human,Person,Tabloid,Magazine,Text"
7dc1c705f2e11d5e1ff52cdce0ebfc6e8a0955ac0d4282a495cea6c34daa5b02.jpg,NoCrime,"Face,Person,Human,Home Decor,Head,Man,Portrait,Photo,Photography"
7dd29e114fdbc8b2177c7478d22d3d1b40a3f1c7f42a0a62b274f9acd70e3289.jpg,NoCrime,"Text,Word,Page,Face,Label,Letter"
da93c4e8eac804771d49961ee36228aabfd9cd136fa9bbefea4f6989f2454109.jpg,HighCrime,"Human,Face,Person,Head,Jaw,Text,Hair,Skin,Id Cards,Document"
478d61e97b36007b33d9d222e8c061a1071c01ad9bc66c96ed9afc4e2cd58261.jpg,HighCrime,"Face,Mammal,Pet,Cat,Animal"
d4bcfab698d2309c07d7a2d50e35b7015491b69ae0e6d5276d08b1142296c6f9.jpg,NoCrime,"Text,Label,Word,Sticker,Banner,Number,Symbol,Plant,Alphabet,Tree,Vegetation"
9777fa015e31d6c662302a0a80b7a07e943d63e77d1bfe2dc41cc4cffcea8715.jpg,NoCrime,"Accessory,Accessories,Tie,Human,Person,Coat,Apparel,Overcoat,Clothing,Suit,Crowd,Audience,Face,Indoors,Room,Sitting,People,Photography,Photo,Portrait,Lecture,Speech"
830d48929c6061db41714976da2f29b778466dbe609b432e1e2b30a030f2e059.jpg,NoCrime,"Coat,Clothing,Apparel,Suit,Overcoat,Human,Person,Man,People,Indoors,Room,Court,Crowd,Jacket,Blazer,Shirt"
8ebf14c0607bddb82232ca5df19a05b78c3502c31af57d4ee7c17f62624f7621.jpg,NoCrime,"Person,Face,Human,Clothing,Apparel,Man,Photography,Photo,Portrait,Hair,Head"
e257c5241ba251721b73d0949fa2bc2920c6b23223a89fd6ad86edb2ec383ddd.jpg,LowCrime,"Human,Person,Fire,Bonfire,Flame,Fireman,Forest Fire"
7ec4132460842a5f8c8b7aec41a4da90c4ef15a6e91e26b5817d6cb571b09e49.jpg,NoCrime,"Human,Person,Chair,Furniture,Indoors,Room,Apparel,Clothing,Overcoat,Coat,Suit,Crowd,Interior Design,Waiting Room,Tower,Architecture,Building,Clock Tower,Screen,Display,Monitor,Electronics,Audience,Court"
f4b97763e8426e0dddb87235b1e63145b40936d1e4772faae8774a4d67e61a06.jpg,HighCrime,"Apparel,Clothing,Coat,Person,Human,Sweatshirt,Sweater,Jacket,Hood"
89d51a087cfce816c0b07f22f8d901a2bb5f12323f5d55869bc37195c7f9c5ad.jpg,NoCrime,"Person,Human,Audience,Crowd,People,Transportation,Vehicle,Face,Offroad,Rally,Speech"
643d7e470492578b76b1d2c29b91aff7a636ff6ae9a5f42182cca6864b3f5a30.jpg,HighCrime,"Human,Person,Costume,Clothing,Apparel,Sleeve,Long Sleeve,People,Pants,Photography,Photo,Cosplay,Helmet,Sport,Sports"
a89b06e588e5c73640c295b16b767cd88c604bf3ba60a6541fd20183fccd5d7d.jpg,HighCrime,"Apparel,Clothing,Human,Person,Sweater,Sweatshirt,Hood"
4881480f67eb72e63af76d187771fe1968c0cd77811ca630abe09ad7691e0993.jpg,HighCrime,"Person,Human,Furniture,Chair,Restaurant,Cafeteria,Table,Tabletop,People,Dining Table"
e77ceadaec10d56ff60cb5149c9b86a127b730940c42833b12d24a42e365d7f0.jpg,LowCrime,"Furniture,Human,Person,Table,Desk,Electronics,Pc,Computer,Display,Screen,Monitor,LCD Screen,Tabletop,Chair,Indoors,Apparel,Clothing,Laptop,Office,Room"
95623cad4f904b477a9f667cffcb5dabde2ff970945df359b0f3b78945827ae9.jpg,NoCrime,"Lighting,Spotlight,LED,Stage,Flare,Light,Leisure Activities"
740fdb6fd570fdd06f439a3ed7b8d60555b992d519cb261b313e13f94d816556.jpg,NoCrime,"Glasses,Accessories,Accessory,Person,Human,Electrical Device,Microphone,Finger,Face,Crowd,Head"
9d3ca66ee3c09f28a8fb95ca73312f3fe932034fd1a8111cd3cee45753530d3f.jpg,LowCrime,"Computer,Pc,Electronics,Screen,Display,Monitor,Furniture,LCD Screen,Table,Desk,Indoors,Laptop"
7c23924dcab1c6dd37d325c256a3267ecdff3d87ce24495046dbb303791a1391.jpg,NoCrime,"Furniture,Chair,Table,Apparel,Clothing,Human,Person,Building,Housing,Text,Electronics,Cushion"
80fb8cd1ef93931fe0f7ada0539352689c6678bdb88b63b17c05f62a6aabccae.jpg,NoCrime,"Food,Meal,Restaurant,Diner,Postal Office,Building"
768b99bbb4bfa187729b01da2dc0f96607791f66fe0304e007557c4357aa7d08.jpg,NoCrime,"Human,Person,Sports,Sport,People,Judo,Martial Arts"
7081595b08b693fedd0f2b0a8b4abd80d1b929895d355d197d0d56a29885e497.jpg,NoCrime,"Glasses,Accessory,Accessories,Sunglasses,Person,Human,Hair,Face,Black Hair,Clothing,Apparel,Goggles"
7d42e3a2a1b170cf5f95391b1f491461ff1357825aae92c5be34ee8fe64bee6a.jpg,NoCrime,"Text,Newspaper,Page,Document,Paper,Letter,Label,Advertisement,Poster,Brochure,Flyer"
6560a67ef69be3ef8674d4f975bc556d0c80879c666bbf7790315239696ddbf4.jpg,LowCrime,"Gun,Weapon,Weaponry,Rifle"
cf3fd9517834ce363404a17905c288f0559723759fd28c35c835318ca8b87f87.jpg,HighCrime,"Hair,Person,Face,Human,Advertisement,Poster,Head,Paper,Brochure,Flyer,Text,Black Hair,Magazine"
59adff0a6b75d1b55b053a12e1ee44532dd6c9714c13350063c4e8b34d110fb6.jpg,HighCrime,"Machine,Vehicle,Transportation,Automobile,Car,Gas Station,Pump,Gas Pump,Wheel,Tire"
d2b4eb97cc49dd5d9885e4a2c54d0bd9d70339c9de5ef1743fe45259bb700279.jpg,NoCrime,"Human,Person,Electronics,Phone,Cell Phone,Mobile Phone,Face,Audience,Crowd,Photography,Photo,People,Portrait,Selfie"
592666353007a2222728b82c94579864bc512842a0dcd8f3c41bc715032bc70e.jpg,LowCrime,"Person,Human,Flooring,Floor,Bag,Apparel,Clothing,Backpack,Wood"
6a06118f0298209cad997a4ee6fb570d7181139dde71c78b49c69e4ae22ea3c7.jpg,NoCrime,"Transportation,Car,Vehicle,Automobile,Human,Person,Pedestrian,City,Urban,Street,Building,Road,Town,Light,Path,Tarmac,Asphalt,Lighting,Traffic Light,Sidewalk,Pavement"
a06a44cfbf1641d8a671c4311df9602f04f3199d94814587e2e2837fbb79ff17.jpg,HighCrime,"Transportation,Car,Vehicle,Automobile,Police Car,Person,Human"
5d048449d1b56bd5a6ed5c296f8659ec6b162368ef24896bc94f239c1e4a8acf.jpg,HighCrime,"Person,Human,Text,Newspaper,Poster,Advertisement,People,Crowd"
975816931e9302234a1c48fe7b1d907fa7453a733191aa5f0d20f6befbd8f800.jpg,NoCrime,"Building,Office Building,Bush,Plant,Vegetation,Outdoors,Urban,Architecture,Convention Center,Housing,Town,City,Billboard,Advertisement,Grass,Symbol,Condo,Tree,Text"
fc9ed0bc535c21a3a60b5bc97b9173bd6318916c3aa51409f5e904653cd3d5b7.jpg,NoCrime,"Human,Person,Chair,Furniture,Power Drill,Tool,Aircraft,Transportation,Vehicle,Lighting"
7df820f58a8df97e2914ffdfcc53d4dea8197ee6f0e6e80e6078f94dd11a88bd.jpg,NoCrime,"Human,Person,Face,Beard,Man,Photography,Portrait,Photo,Hair"
ffcf2c11840aa3653700817cc24656c6c6a0b032fa8365017a0034d28d77b08f.jpg,NoCrime,"Word,Text,Trademark,Logo,Symbol,Alphabet,Label,Number,Sticker"
5e7f7fc2a13c69744a1099b1555400a18efd5855ee843fc242ee70ff83f16241.jpg,LowCrime,"Light,Flare,Transportation,Vehicle,Automobile,Car,Driving,Lighting"
9fe47bd56b408327edff09c97aa7f72cd31ae71b1047edbd72468ab88dd35cc9.jpg,LowCrime,"Clothing,Apparel,Person,Human,Brick,Face,Coat,Door,Overcoat,Suit,Pants,Man,Jacket"
911c549ca9026b652bd81e3254f82a396896e9749174df8a9a3a14421d6003c2.jpg,NoCrime,"Nature,Outdoors,Snow,Ice,Automobile,Vehicle,Car,Transportation,Path"
9388070eb867b26df286a75d9b23c5c35729b574cbe7e5d6457d0934366cc61a.jpg,NoCrime,"Text,Paper,Symbol,Alphabet"
fd805f0ce5480b4cc5e4c192a3c40e51b0dc1fe71d9a30dd8d01d28180cb8bec.jpg,NoCrime,"Electronics,Phone,Cell Phone,Mobile Phone,Person,Human,Document,Id Cards,Text,Passport,Iphone"
6253f3c83663b7e1c193e12ad3bd404e231de55ada3882e599f36e5ffb53c3ae.jpg,HighCrime,"Human,Person,Military,Military Uniform,Troop,People,Armored,Army,Weapon,Weaponry,Gun,Soldier,Clothing,Apparel,Helmet"
5a1409a3a3bf2bfcebc70a087c9ee1080179233ff67afac5b2661fd22eae4fdd.jpg,LowCrime,"Person,Human,Art,Indoors,Interior Design,Painting,Face,Head,Text"
d9505c418d0529ea82be93f0f73bbc55096a570b77c0c0140dd8986fd859968b.jpg,LowCrime,"Person,Human,Fire,Flame,Bonfire,Forest Fire,People,Vehicle,Transportation,Car,Automobile"
77a68853d3ce67f2f941d37a6caa955c70ae53d806eef953f8c9e154562394d7.jpg,NoCrime,"Apparel,Clothing,Footwear,Boot,Person,Human,Shoe"
8f26b3ee0e768a37219f43fe9c0e38bf0f443406f326ab32819608aef3858141.jpg,NoCrime,"Human,Face,Person,Head,Beard,Photography,Portrait,Photo,Selfie,Jaw,Man,Smile,Teeth,Lip,Mouth,Mustache,Skin,Hair"
f10b7192203e1667b4c65c0c738e70ff938567c091e59c0a983a1fcf5d0efab9.jpg,LowCrime,"Machine,Wheel,Roof,Nature,Building,Outdoors,Urban,Tile Roof,Brick,Demolition,Rural,Countryside,Shelter,Neighborhood,Porch"
ae0c0ba865c9c0c94456c0939d5fcc64e28dc5e7b0772b7c5b913f5ea2790387.jpg,LowCrime,"Electronics,Display,Screen,Monitor,Human,Person,TV,Television,LCD Screen,Apparel,Clothing,Poster,Collage,Advertisement"
720fda21df30517fffd64e5ebf43e7eeee6283f2dba635795febb673753d0ff7.jpg,NoCrime,"Room,Indoors,Apparel,Overcoat,Clothing,Coat,Suit,Interior Design,Human,Person,Court,Judge,Accessory,Accessories,Tie,Face,Sitting,Crowd,Glasses"
f0d7ded9b703aa49fec9e566a9391a382c3ebfc56fbf3c0e1c6c6a2e272bd678.jpg,LowCrime,"Fire,Forest Fire,Art,Painting,Bonfire,Flame,Person,Human"
64d22123689c0d4ee094f0f0709d561ecda0d7af986aa73805823a35a2cd22b0.jpg,LowCrime,"Truck,Vehicle,Transportation,Person,Human,Van,Ambulance,Clinic"
96fb59cf35327b969c524b6622972ad1ed5885252c97c12c1b647457567575f3.jpg,NoCrime,"Face,Person,Human,Advertisement,Poster,Beard,Paper,Brochure,Flyer,Man"
a6d6b2dd51d340216c3f2201a37373536208c8bf0c51645bdad71b80f3b52cc4.jpg,LowCrime,"Apparel,Clothing,Person,Human,Face,Hat,Hood,Bonnet,Cap,People,Sweatshirt,Sweater,Helmet,Advertisement,Poster,Collage"
97ffbdf0d23cc871fc4dc6afc1c730b0666247b48aa3243a6b2bd9cded3d1caa.jpg,NoCrime,"Mountain,Nature,Outdoors,Volcano,Eruption,Lava,Plant,Forest,Vegetation,Woodland,Land,Grove,Tree,Utility Pole,Fire"
68f5b9ef916125126257104120061e3cf34e2eed7fab7e1e16800ca58a441d0d.jpg,NoCrime,"Accessory,Accessories,Tie,Apparel,Overcoat,Clothing,Suit,Coat,Human,Person,Face,Building,Architecture,Blazer,Jacket,Necktie"
9591e4b6fe9df1e11c0ae1c2fb405e03cdf0eeb33e4f8342e4a45fb3aed70628.jpg,NoCrime,"Human,Face,Person,Headphones,Electronics,Headset,Indoors,Head,Room,Photo,Photography,Portrait"
ecac54644622b23aecd578627067485e0700e0a5dbc2cb208c9c9671844d3398.jpg,NoCrime,"Poster,Advertisement,Flyer,Brochure,Paper,Nature,Graphics,Art,Outdoors,Text,Land,Rainforest,Plant,Vegetation,Tree"
92c31c41c57bde0d0ca726fa05b92e41a2ae5aec30b3630df344dd57ef684b03.jpg,NoCrime,"Human,Person,Man,Face,Performer,Skin,Portrait,Photography,Photo"
49bab90062ec77987c881dbf6dd3cf498037c35778924b7de1b52058212b4fc8.jpg,HighCrime,"Gun,Weapon,Weaponry,Human,Person,Arrow,Symbol"
acbd94c5c2e4b7cd706f89483e82146372dcd20e6b8beae918da635690eca1da.jpg,NoCrime,"Human,Person,Apparel,Clothing,Helmet,Suit,Overcoat,Coat,Indoors,Interior Design,Performer,People,Vehicle,Transportation,Automobile,Car,Tire,Room,Hat,Car Wheel,Machine,Wheel,Face"
38c6772dcf9883c708452a0665d00c8ee84c2ba2d2750cf31b126d388665b439.jpg,HighCrime,"Land,Outdoors,Nature,Water,Bird,Animal"
820e2f25251fc4a97848fe39970b07e6934f2a95ffb8227ddd393c3aa867a99a.jpg,NoCrime,"Person,Human,Paper,Advertisement,Brochure,Flyer,Poster,Crowd"
41ffb60b62079a7b5bffc31a41b20a34134cb97b249b134ce9d62e33788c59e7.jpg,LowCrime,"Transportation,Car,Vehicle,Automobile,Nature,Road,City,Urban,Street,Building,Town,Sedan,Outdoors,Machine,Wheel,Car Wash,Rural,Countryside,Shelter"
91c8320b71980af21774d95a356f0fbc15471bdb891500e846b47d6cd1ff2348.jpg,NoCrime,"Person,Human,Man,Apparel,Clothing,Coat,Jacket,Overcoat,Blazer,Crowd,Suit"
73d31e0af6471e45c3de744cfd289f0dc7e836a7a89a93ecb86be1ff9fb130a0.jpg,NoCrime,"Human,Person,Transportation,Car,Automobile,Vehicle,Suv,Police,Sedan,People,Bumper,Pedestrian,Car Wash"
8a0aed1078c4f052a3eafe817db5b2516a218eb660aa9aaaa1d9057de497617b.jpg,NoCrime,"Human,Face,Person,Laughing,Smile,Head,Performer,Teeth,Lip,Mouth,Man,Photography,Portrait,Photo,Female"
4be92bf1190b1f1f4606943a2603b53ed91cd374832170c2f5b385e8b4718456.jpg,HighCrime,"Automobile,Car,Transportation,Vehicle,Person,Human,Tire,Wheel,Machine,Sports Car,Car Wheel,Parking Lot,Parking,Road"
c3f51c2352fd5b6fa4aebac1ca4968509a1ed998e818adacb8f968623a4286c1.jpg,LowCrime,"Apparel,Clothing,Human,Person,Helmet,People,Transportation,Vehicle,Crash Helmet,Machine,Wheel,Hardhat,Pants,Car,Automobile,Sports Car,Cap,Hat,Bicycle,Bike"
8ab6a28e8b193ff5bf7d241abe2c2bd202f007c6be6119f2f66d4b678f1a1714.jpg,NoCrime,"Electrical Device,Microphone,Person,Human,Face,Crowd,Man,Accessories,Accessory,Tie,Frown"
962fe017cbc8240244bc0c5119ed6ddec13bbf2b84bbe3d21932857c8aa9d91e.jpg,NoCrime,"Human,Face,Person,Head,Microphone,Electrical Device,Smile,Glasses,Accessories,Accessory,Hair,Apparel,Clothing,Haircut,Portrait,Photo,Photography,Skin,Boy,Indoors,Room,Rodent,Animal,Mammal,Bunny,Rabbit"
